Fleury-les-Aubrais,47.9312,1.9210,France,FR,Centre-Val de Loire,,21438,21438
Saint-Michel-sur-Orge,48.6303,2.3025,France,FR,Île-de-France,,21437,21437
Neuilly-Plaisance,48.8619,2.5064,France,FR,Île-de-France,,21415,21415
Nogent-sur-Oise,49.2756,2.4683,France,FR,Hauts-de-France,,21382,21382
Mantes-la-Ville,48.9750,1.7117,France,FR,Île-de-France,,21376,21376
Achères,48.9602,2.0684,France,FR,Île-de-France,,21368,21368
Saint-Mandé,48.8422,2.4186,France,FR,Île-de-France,,21195,21195
Villeneuve-le-Roi,48.7333,2.4167,France,FR,Île-de-France,,21129,21129
Saint-Cyr-l’École,48.8008,2.0633,France,FR,Île-de-France,,20971,20971
Saint-Genis-Laval,45.6953,4.7931,France,FR,Auvergne-Rhône-Alpes,,20929,20929
Saint-Gratien,48.9719,2.2828,France,FR,Île-de-France,,20866,20866
Wasquehal,50.6694,3.1308,France,FR,Hauts-de-France,,20836,20836
Halluin,50.7836,3.1256,France,FR,Hauts-de-France,,20829,20829
Bourg-la-Reine,48.7796,2.3151,France,FR,Île-de-France,,20810,20810
Morsang-sur-Orge,48.6618,2.3461,France,FR,Île-de-France,,20785,20785
Croix,50.6781,3.1508,France,FR,Hauts-de-France,,20778,20778
Coudekerque-Branche,51.0253,2.3917,France,FR,Hauts-de-France,,20765,20765
Fougères,48.3525,-1.1986,France,FR,Bretagne,minor,20653,20653
Denain,50.3294,3.3958,France,FR,Hauts-de-France,,20640,20640
Longjumeau,48.6943,2.2958,France,FR,Île-de-France,,20620,20620
Sceaux,48.7786,2.2906,France,FR,Île-de-France,,20488,20488
Saint-Pol-sur-Mer,51.0314,2.3439,France,FR,Hauts-de-France,,20479,20479
La Celle-Saint-Cloud,48.8411,2.1344,France,FR,Île-de-France,,20476,20476
Joinville-le-Pont,48.8214,2.4728,France,FR,Île-de-France,,20413,20413
Cugnaux,43.5386,1.3444,France,FR,Occitanie,,20341,20341
Chevilly-Larue,48.7663,2.3533,France,FR,Île-de-France,,20326,20326
Lingolsheim,48.5600,7.6800,France,FR,Grand Est,,20266,20266
Le Plessis-Trévise,48.8111,2.5717,France,FR,Île-de-France,,20218,20218
Le Mée-sur-Seine,48.5333,2.6289,France,FR,Île-de-France,,20207,20207
Mont-Saint-Aignan,49.4630,1.0883,France,FR,Normandie,,20066,20066
Chaville,48.8086,2.1886,France,FR,Île-de-France,,19991,19991
Chilly-Mazarin,48.7025,2.3125,France,FR,Île-de-France,,19938,19938
Lisieux,49.1500,0.2300,France,FR,Normandie,minor,19807,19807
Ronchin,50.6053,3.0886,France,FR,Hauts-de-France,,19437,19437
Saint-Fons,45.7086,4.8533,France,FR,Auvergne-Rhône-Alpes,,19360,19360
Moulins,46.5653,3.3333,France,FR,Auvergne-Rhône-Alpes,minor,19343,19343
Villefontaine,45.6142,5.1494,France,FR,Auvergne-Rhône-Alpes,,19083,19083
Gentilly,48.8133,2.3444,France,FR,Île-de-France,,19048,19048
Bonneuil-sur-Marne,48.7742,2.4875,France,FR,Île-de-France,,18750,18750
Hem,50.6558,3.1886,France,FR,Hauts-de-France,,18713,18713
Maurepas,48.7600,1.9500,France,FR,Île-de-France,,18611,18611
Meylan,45.2092,5.7800,France,FR,Auvergne-Rhône-Alpes,,18573,18573
Éragny,49.0181,2.0922,France,FR,Île-de-France,,18468,18468
Hellemmes-Lille,50.6167,3.1167,France,FR,Hauts-de-France,,18437,18437
Juvisy-sur-Orge,48.6889,2.3783,France,FR,Île-de-France,,18424,18424
Chennevières-sur-Marne,48.7983,2.5339,France,FR,Île-de-France,,18367,18367
Écully,45.7753,4.7783,France,FR,Auvergne-Rhône-Alpes,,18361,18361
Cran-Gévrier,45.9097,6.1107,France,FR,Auvergne-Rhône-Alpes,,18330,18330
Carrières-sous-Poissy,48.9486,2.0394,France,FR,Île-de-France,,18316,18316
Rosendaël,51.0413,2.4037,France,FR,Hauts-de-France,,18272,18272
Fâches-Thumesnil,50.5994,3.0744,France,FR,Hauts-de-France,,18110,18110
